854	6
855	5
856	12
857	9
858	3
859	19
860	11
861	11
862	14
863	9
864	0
865	12
866	13
867	12
868	9
869	6
870	15
871	14
872	15
873	10
874	2
875	15
876	8
877	8
878	3
879	14
880	7
881	8
882	3
883	13
884	4
885	0
886	2
887	18
888	4
889	11
890	5
891	16
892	18
893	15
894	8
895	15
896	1
897	14
898	9
899	0
900	17
901	11
902	2
903	0
904	12
905	17
906	2
907	13
908	9
909	12
910	5
911	1
912	3
913	10
914	0
915	13
916	4
917	15
918	10
919	19
920	5
921	4
922	16
923	8
924	4
925	5
926	8
927	16
928	16
929	16
930	13
931	1
932	2
933	11
934	17
935	12
936	13
937	16
938	7
939	1
940	3
941	13
942	14
943	15
944	6
945	8
946	16
947	15
948	11
949	10
950	8
951	11
952	8
953	17
954	8
955	6
956	4
957	8
958	3
959	2
960	14
961	10
962	4
963	4
964	11
965	4
966	5
967	12
968	15
969	1
970	17
971	10
972	10
973	14
974	6
975	12
976	13
977	16
978	15
979	11
980	1
981	12
982	17
983	13
984	4
985	3
986	16
987	12
988	18
989	16
990	2
991	1
992	13
993	4
994	14
995	15
996	1
997	18
998	14
999	18
1000	13
1001	9
1002	13
1003	11
1004	4
1005	11
1006	7
1007	6
1008	10
1009	15
1010	2
1011	15
1012	1
1013	11
1014	1
1015	3
1016	14
1017	8
1018	16
1019	16
1020	14
1021	15
1022	1
1023	18
1024	3
1025	8
1026	14
1027	4
1028	15
1029	8
1030	4
1031	19
1032	4
1033	3
1034	4
1035	16
1036	13
1037	10
1038	1
1039	11
1040	16
1041	9
1042	13
1043	14
1044	8
1045	18
1046	13
1047	12
1048	5
1049	2
1050	10
1051	5
1052	18
1053	4
1054	16
1055	11
1056	14
1057	18
1058	2
1059	10
1060	4
1061	12
1062	5
1063	4
1064	0
1065	14
1066	10
1067	6
1068	3
1069	6
1070	8
1071	3
1072	12
1073	7
1074	14
1075	12
1076	2
1077	15
1078	17
1079	2
1080	6
1081	6
1082	9
1083	2
1084	13
1085	10
1086	0
1087	5
1088	6
1089	9
1090	5
1091	19
1092	1
1093	6
1094	14
1095	19
1096	11
1097	11
1098	19
1099	4
1100	9
1101	10
1102	2
1103	1
1104	0
1105	1
1106	9
1107	1
1108	19
1109	14
1110	15
1111	10
1112	2
1113	6
1114	6
1115	0
1116	7
1117	12
1118	6
1119	2
1120	5
1121	3
1122	13
1123	15
1124	6
1125	1
1126	16
1127	12
1128	8
1129	11
1130	12
1131	16
1132	9
1133	0
1134	9
1135	12
1136	0
1137	5
1138	11
1139	16
1140	3
1141	10
1142	4
1143	5
1144	15
1145	16
1146	10
1147	11
1148	0
1149	6
1150	3
1151	16
1152	5
1153	4
1154	4
1155	2
1156	13
1157	14
1158	15
1159	16
1160	15
1161	18
1162	1
1163	15
1164	4
1165	15
1166	12
1167	8
1168	14
1169	0
1170	3
1171	5
1172	11
1173	15
1174	15
1175	0
1176	19
1177	14
1178	0
1179	5
1180	18
1181	1
1182	15
1183	3
1184	14
1185	9
1186	0
1187	15
1188	2
1189	8
1190	14
1191	18
1192	16
1193	10
1194	2
1195	3
1196	0
1197	4
1198	18
1199	13
1200	2
1201	15
1202	1
1203	12
1204	6
1205	11
1206	13
1207	16
1208	6
1209	15
1210	4
1211	10
1212	16
1213	15
1214	19
1215	10
1216	14
1217	0
1218	4
1219	10
1220	19
1221	14
1222	10
1223	8
1224	3
1225	3
1226	18
1227	1
1228	5
1229	2
1230	3
1231	3
1232	7
1233	19
1234	18
1235	19
1236	0
1237	14
1238	8
1239	4
1240	11
1241	14
1242	6
1243	4
1244	11
1245	18
1246	10
1247	6
1248	0
1249	1
1250	0
1251	15
1252	10
1253	9
1254	18
1255	11
1256	16
1257	11
1258	7
1259	13
1260	0
1261	12
1262	16
1263	15
1264	15
1265	1
1266	14
1267	12
1268	17
1269	6
1270	9
1271	0
1272	7
1273	16
1274	14
1275	7
1276	1
1277	6
1278	6
1279	10
1280	14
1281	1
1282	7
1283	16
1284	7
1285	1
1286	11
1287	13
1288	16
1289	15
1290	12
1291	14
1292	6
1293	15
1294	9
1295	1
1296	12
1297	15
1298	17
1299	17
1300	16
1301	1
1302	8
1303	0
1304	4
1305	1
1306	15
1307	18
1308	1
1309	12
1310	1
1311	15
1312	0
1313	0
1314	5
1315	6
1316	7
1317	10
1318	11
1319	16
1320	15
1321	10
1322	17
1323	10
1324	3
1325	14
1326	17
1327	15
1328	10
1329	13
1330	5
1331	10
1332	10
1333	0
1334	8
1335	5
1336	16
1337	14
1338	13
1339	8
1340	1
1341	8
1342	10
1343	17
1344	18
1345	15
1346	9
1347	6
1348	7
1349	10
1350	7
1351	14
1352	10
1353	12
1354	6
1355	6
1356	6
1357	2
1358	5
1359	13
1360	18
1361	12
1362	14
1363	17
1364	8
1365	5
1366	10
1367	2
1368	13
1369	8
1370	13
1371	15
1372	15
1373	10
1374	4
1375	1
1376	10
1377	1
1378	4
1379	19
1380	6
1381	4
1382	15
1383	11
1384	16
1385	3
1386	15
1387	6
1388	14
1389	10
1390	9
1391	2
1392	4
1393	16
1394	4
1395	13
1396	13
1397	16
1398	17
1399	14
1400	14
1401	1
1402	4
1403	16
1404	15
1405	10
1406	1
1407	7
1408	11
1409	3
1410	6
1411	8
1412	11
1413	7
1414	5
1415	16
1416	16
1417	10
1418	8
1419	3
1420	13
1421	17
1422	5
1423	17
1424	14
1425	17
1426	7
1427	19
1428	7
1429	2
1430	2
1431	5
1432	8
1433	0
1434	16
1435	19
1436	4
1437	7
1438	15
1439	12
1440	17
1441	11
1442	9
1443	10
1444	10
1445	16
1446	15
1447	7
1448	6
1449	10
1450	14
1451	6
1452	15
1453	6
1454	14
1455	12
1456	14
1457	0
1458	5
1459	1
1460	11
1461	7
1462	13
1463	3
1464	12
1465	14
1466	3
1467	16
1468	13
1469	11
1470	13
1471	11
1472	7
1473	1
1474	1
1475	15
1476	3
1477	12
1478	8
1479	18
1480	18
1481	10
1482	19
1483	9
1484	15
1485	19
1486	10
1487	18
1488	17
1489	14
1490	16
1491	5
1492	6
1493	1
1494	14
1495	14
1496	8
1497	0
1498	3
1499	17
1500	3
1501	15
1502	12
1503	7
1504	10
1505	12
1506	15
1507	0
1508	8
1509	3
1510	8
1511	11
1512	1
1513	1
1514	4
1515	16
1516	16
1517	16
1518	19
1519	15
1520	9
1521	1
1522	14
1523	15
1524	16
1525	19
1526	16
1527	16
1528	15
1529	1
1530	15
1531	12
1532	15
1533	15
1534	10
1535	10
1536	18
1537	10
1538	14
1539	12
1540	11
1541	9
1542	18
1543	1
1544	13
1545	1
1546	5
1547	5
1548	8
1549	7
1550	5
1551	1
1552	12
1553	6
1554	10
1555	14
1556	10
1557	18
1558	1
1559	16
1560	0
1561	13
1562	8
1563	14
1564	4
1565	8
1566	14
1567	8
1568	6
1569	8
1570	14
1571	13
1572	12
1573	16
1574	10
1575	16
1576	15
1577	15
1578	6
1579	11
1580	12
1581	0
1582	1
1583	18
1584	11
1585	1
1586	7
1587	17
1588	18
1589	16
1590	15
1591	16
1592	0
1593	18
1594	6
1595	10
1596	18
1597	8
1598	2
1599	1
1600	16
1601	16
1602	16
1603	17
1604	14
1605	3
1606	17
1607	19
1608	3
1609	4
1610	3
1611	16
1612	8
1613	3
1614	17
1615	14
1616	13
1617	16
1618	5
1619	2
1620	15
1621	13
1622	9
1623	15
1624	16
1625	19
1626	10
1627	1
1628	7
1629	13
1630	19
1631	15
1632	11
1633	0
1634	7
1635	1
1636	0
1637	18
1638	4
1639	3
1640	11
1641	18
1642	7
1643	2
1644	1
1645	16
1646	11
1647	2
1648	8
1649	8
1650	3
1651	13
1652	19
1653	13
1654	1
1655	7
1656	15
1657	12
1658	14
1659	14
1660	5
1661	14
1662	10
1663	16
1664	13
1665	19
1666	10
1667	18
1668	6
1669	10
1670	0
1671	6
1672	7
1673	16
1674	2
1675	1
1676	1
1677	12
1678	7
1679	19
1680	17
1681	1
1682	12
1683	16
1684	7
1685	16
1686	7
1687	17
1688	4
1689	16
1690	16
1691	6
1692	9
1693	13
1694	15
1695	14
1696	13
1697	15
1698	7
1699	13
1700	13
1701	19
1702	12
1703	2
1704	1
1705	9
1706	14
1707	19
1708	3
1709	10
1710	3
1711	1
1712	19
1713	1
1714	10
1715	3
1716	14
1717	15
1718	15
1719	9
1720	12
1721	7
1722	15
1723	12
1724	4
1725	15
1726	15
1727	14
1728	10
1729	15
1730	7
1731	16
1732	13
1733	16
1734	6
1735	4
1736	11
1737	13
1738	15
1739	12
1740	10
1741	9
1742	19
1743	4
1744	15
1745	16
1746	1
1747	4
1748	3
1749	14
1750	14
1751	14
1752	13
1753	5
1754	0
1755	16
1756	16
1757	13
1758	0
1759	11
1760	14
1761	16
1762	3
1763	17
1764	18
1765	3
1766	6
1767	2
1768	5
1769	5
1770	13
1771	0
1772	6
1773	2
1774	18
1775	2
1776	11
1777	16
1778	1
1779	6
1780	10
1781	9
1782	11
1783	1
1784	2
1785	11
1786	7
1787	6
1788	3
1789	11
1790	14
1791	18
1792	9
1793	1
1794	4
1795	6
1796	10
1797	8
1798	18
1799	16
1800	2
1801	16
1802	3
1803	2
1804	19
1805	5
1806	11
1807	6
1808	10
1809	12
1810	9
1811	18
1812	1
1813	18
1814	12
1815	12
1816	1
1817	7
1818	11
1819	3
1820	3
1821	14
1822	19
1823	1
1824	2
1825	14
1826	15
1827	1
1828	8
1829	3
1830	11
1831	13
1832	16
1833	10
1834	11
1835	15
1836	17
1837	19
1838	18
1839	3
1840	0
1841	11
1842	16
1843	15
1844	10
1845	18
1846	10
1847	13
1848	5
1849	16
1850	3
1851	2
1852	11
1853	7
1854	10
1855	6
1856	14
1857	13
1858	0
1859	4
1860	15
1861	6
1862	10
1863	13
1864	16
1865	15
1866	11
1867	10
1868	3
1869	19
1870	15
1871	15
1872	17
1873	2
1874	15
1875	18
1876	16
1877	14
1878	1
1879	7
1880	7
1881	6
1882	10
1883	3
1884	19
1885	14
1886	13
1887	18
1888	7
1889	11
1890	13
1891	16
1892	9
1893	1
1894	8
1895	18
1896	1
1897	18
1898	18
1899	13
1900	17
1901	3
1902	0
1903	17
1904	5
1905	3
1906	3
1907	4
1908	18
1909	4
1910	5
1911	10
1912	10
1913	14
1914	8
1915	9
1916	1
1917	8
1918	10
1919	10
1920	1
1921	0
1922	16
1923	3
1924	6
1925	4
1926	18
1927	17
1928	18
1929	16
1930	19
1931	3
1932	7
1933	17
1934	10
1935	13
1936	17
1937	2
1938	19
1939	15
1940	9
1941	15
1942	10
1943	18
1944	18
1945	14
1946	2
1947	5
1948	7
1949	1
1950	5
1951	13
1952	7
1953	2
1954	13
1955	3
1956	19
1957	17
1958	12
1959	2
1960	1
1961	5
1962	11
1963	1
1964	3
1965	16
1966	15
1967	7
1968	16
1969	3
1970	5
1971	12
1972	15
1973	13
1974	6
1975	1
1976	1
1977	19
1978	0
1979	6
1980	3
1981	4
1982	8
1983	10
1984	3
1985	5
1986	3
1987	1
1988	17
1989	18
1990	11
1991	8
1992	4
1993	14
1994	5
1995	6
1996	17
1997	17
1998	14
1999	17
2000	17
2001	8
2002	17
2003	6
2004	13
2005	10
2006	15
2007	4
2008	1
2009	16
2010	7
2011	18
2012	6
2013	15
2014	8
2015	3
2016	2
2017	1
2018	10
2019	14
2020	4
2021	2
2022	6
2023	14
2024	15
2025	10
2026	5
2027	10
2028	18
2029	15
2030	18
2031	3
2032	18
2033	13
2034	16
2035	14
2036	14
2037	16
2038	8
2039	4
2040	13
2041	14
2042	10
2043	3
2044	11
2045	14
2046	3
2047	13
2048	14
2049	16
2050	12
2051	8
2052	19
2053	7
2054	10
2055	2
2056	4
2057	18
2058	15
2059	0
2060	2
2061	15
2062	7
2063	6
2064	16
2065	9
2066	16
2067	0
2068	7
2069	16
2070	5
2071	5
2072	10
2073	9
2074	19
2075	16
2076	14
2077	1
2078	5
2079	4
2080	11
2081	12
2082	6
2083	7
2084	4
2085	9
2086	2
2087	3
2088	10
2089	4
2090	9
2091	5
2092	4
2093	18
2094	18
2095	19
2096	9
2097	11
2098	3
2099	10
2100	14
2101	2
2102	0
2103	3
2104	12
2105	17
2106	15
2107	11
2108	13
2109	18
2110	13
2111	16
2112	1
2113	13
2114	16
2115	15
2116	13
2117	0
2118	1
2119	16
2120	16
2121	16
2122	1
2123	1
2124	14
2125	9
2126	2
2127	2
2128	1
2129	12
2130	19
2131	10
2132	9
2133	2
2134	15
2135	0
2136	14
2137	15
2138	17
2139	7
2140	13
2141	9
2142	2
2143	16
2144	11
2145	10
2146	13
2147	2
2148	15
2149	14
2150	19
2151	1
2152	13
2153	2
2154	0
2155	9
2156	19
2157	19
2158	9
2159	7
2160	16
2161	9
2162	2
2163	9
2164	13
2165	16
2166	10
2167	0
2168	6
2169	6
2170	7
2171	14
2172	5
2173	12
2174	2
2175	11
2176	9
2177	15
2178	13
2179	8
2180	16
2181	4
2182	16
2183	2
2184	17
2185	14
2186	1
2187	3
2188	4
2189	5
2190	7
2191	12
2192	10
2193	4
2194	11
2195	0
2196	13
2197	11
2198	8
2199	2
2200	12
2201	10
2202	7
2203	13
2204	12
2205	5
2206	15
2207	1
2208	3
2209	16
2210	14
2211	15
2212	15
2213	2
2214	7
2215	1
2216	19
2217	12
2218	13
2219	1
2220	15
2221	1
2222	15
2223	9
2224	10
2225	16
2226	10
2227	4
2228	12
2229	3
2230	4
2231	7
2232	15
2233	15
2234	12
2235	15
2236	16
2237	4
2238	9
2239	14
2240	11
2241	8
2242	14
2243	13
2244	3
2245	12
2246	6
2247	18
2248	9
2249	5
2250	7
2251	4
2252	4
2253	17
2254	16
2255	16
2256	15
2257	18
2258	4
2259	1
2260	10
2261	6
2262	18
2263	6
2264	10
2265	5
2266	10
2267	9
2268	16
2269	18
2270	4
2271	18
2272	3
2273	6
2274	3
2275	18
2276	18
2277	13
2278	13
2279	16
2280	8
2281	9
2282	4
2283	6
2284	2
2285	13
2286	12
2287	13
2288	17
2289	15
2290	18
2291	2
2292	13
2293	11
2294	6
2295	2
2296	0
2297	16
2298	10
2299	12
2300	3
2301	15
2302	12
2303	11
2304	5
2305	3
2306	9
2307	16
2308	7
2309	19
2310	15
2311	12
2312	14
2313	14
2314	4
2315	1
2316	8
2317	16
2318	5
2319	12
2320	10
2321	7
2322	16
2323	7
2324	6
2325	18
2326	15
2327	4
2328	14
2329	5
2330	8
2331	5
2332	11
2333	1
2334	3
2335	15
2336	13
2337	19
2338	12
2339	9
2340	16
2341	1
2342	1
2343	4
2344	1
2345	19
2346	1
2347	17
2348	16
2349	17
2350	15
2351	14
2352	4
2353	3
2354	8
2355	14
2356	8
2357	2
2358	16
2359	15
2360	13
2361	1
2362	17
2363	11
2364	11
2365	4
2366	3
2367	16
2368	15
2369	7
2370	16
2371	9
2372	0
2373	17
2374	10
2375	7
2376	2
2377	16
2378	0
2379	10
2380	3
2381	2
2382	1
2383	2
2384	3
2385	15
2386	4
2387	3
2388	11
2389	14
2390	13
2391	18
2392	3
2393	9
2394	7
2395	14
2396	10
2397	14
2398	9
2399	18
2400	13
2401	8
2402	19
2403	4
2404	3
2405	15
2406	11
2407	5
2408	2
2409	14
2410	14
2411	12
2412	3
2413	11
2414	14
2415	1
2416	1
2417	4
2418	18
2419	17
2420	17
2421	8
2422	18
2423	4
2424	1
2425	1
2426	3
2427	18
2428	3
2429	6
2430	17
2431	17
2432	12
2433	10
2434	5
2435	6
2436	17
2437	3
2438	16
2439	13
2440	10
2441	4
2442	10
2443	11
2444	16
2445	12
2446	18
2447	8
2448	16
2449	11
2450	10
2451	6
2452	9
2453	14
2454	15
2455	18
2456	14
2457	6
2458	3
2459	18
2460	1
2461	4
2462	3
2463	3
2464	15
2465	10
2466	3
2467	8
2468	17
2469	8
2470	4
2471	0
2472	14
2473	19
2474	4
2475	7
2476	2
2477	1
2478	9
2479	3
2480	7
2481	14
2482	5
2483	17
2484	4
2485	10
2486	6
2487	8
2488	14
2489	7
2490	15
2491	11
2492	1
2493	3
2494	18
2495	8
2496	16
2497	18
2498	14
2499	17
2500	18
2501	11
2502	6
2503	16
2504	18
2505	5
2506	2
2507	1
2508	3
2509	17
2510	17
2511	0
2512	0
2513	10
2514	15
2515	10
2516	14
2517	1
2518	3
2519	1
2520	11
2521	0
2522	11
2523	8
2524	1
2525	18
2526	16
2527	6
2528	12
2529	8
2530	19
2531	5
2532	16
2533	10
2534	10
2535	10
2536	10
2537	14
2538	7
2539	3
2540	8
2541	1
2542	14
2543	19
2544	18
2545	4
2546	1
2547	8
2548	10
2549	7
2550	14
2551	4
2552	1
2553	1
2554	14
2555	17
2556	8
2557	6
2558	18
2559	14
2560	19
2561	12
2562	14
2563	12
2564	18
2565	8
2566	14
2567	0
2568	15
2569	6
2570	14
2571	5
2572	15
2573	16
2574	12
2575	18
2576	1
2577	8
2578	6
2579	13
2580	8
2581	1
2582	5
2583	5
2584	17
2585	17
2586	5
2587	17
2588	17
2589	17
2590	8
2591	17
2592	17
2593	8
2594	4
2595	7
2596	17
2597	17
2598	17
2599	17
2600	17
2601	11
2602	3
2603	8
2604	15
2605	6
2606	10
2607	0
2608	13
2609	10
2610	8
2611	18
2612	17
2613	6
2614	3
2615	14
2616	5
2617	16
2618	15
2619	8
2620	1
2621	19
2622	19
2623	13
2624	11
2625	15
2626	14
2627	12
2628	14
2629	6
2630	19
2631	3
2632	2
2633	0
2634	8
2635	14
2636	7
2637	1
2638	4
2639	1
2640	14
2641	14
2642	6
2643	4
2644	8
2645	10
2646	13
2647	8
2648	12
2649	1
2650	18
2651	16
2652	7
2653	5
2654	7
2655	1
2656	9
2657	1
2658	10
2659	12
2660	12
2661	12
2662	1
2663	8
2664	3
2665	8
2666	19
2667	19
2668	4
2669	16
2670	18
2671	12
2672	19
2673	4
2674	10
2675	1
2676	11
2677	3
2678	5
2679	19
2680	14
2681	13
2682	16
2683	11
2684	17
2685	3
2686	13
2687	9
2688	15
2689	0
2690	5
2691	10
2692	16
2693	3
2694	2
2695	14
2696	17
2697	11
2698	12
2699	18
2700	8
2701	18
2702	16
2703	19
2704	7
2705	15
2706	15
2707	9
2708	13
2709	7
2710	1
2711	15
2712	8
2713	16
2714	13
2715	1
2716	3
2717	15
2718	16
2719	18
2720	1
2721	3
2722	5
2723	3
2724	10
2725	13
2726	14
2727	3
2728	18
2729	14
2730	14
2731	0
2732	0
2733	9
2734	1
2735	19
2736	3
2737	19
2738	3
2739	12
2740	7
2741	4
2742	12
2743	12
2744	0
2745	16
2746	11
2747	14
2748	10
2749	14
2750	1
2751	11
2752	5
2753	15
2754	1
2755	12
2756	1
2757	11
2758	15
2759	15
2760	19
2761	1
2762	4
2763	18
2764	18
2765	0
2766	1
2767	18
2768	5
2769	10
2770	6
2771	18
2772	8
2773	4
2774	8
2775	3
2776	10
2777	11
2778	1
2779	18
2780	10
2781	15
2782	10
2783	18
2784	0
2785	11
2786	1
2787	8
2788	14
2789	19
2790	17
2791	19
2792	12
2793	17
2794	15
2795	2
2796	9
2797	12
2798	19
2799	3
2800	9
2801	13
2802	11
2803	16
2804	15
2805	14
2806	8
2807	7
2808	8
2809	16
2810	19
2811	3
2812	10
2813	1
2814	4
2815	14
2816	5
2817	14
2818	1
2819	9
2820	3
2821	0
2822	1
2823	18
2824	6
2825	1
2826	1
2827	14
2828	0
2829	4
2830	5
2831	10
2832	18
2833	18
2834	1
2835	17
2836	7
2837	18
2838	14
2839	18
2840	12
2841	3
2842	8
2843	3
2844	8
2845	18
2846	7
2847	13
2848	15
2849	18
2850	14
2851	15
2852	7
2853	6
2854	1
2855	5
2856	14
2857	15
2858	14
2859	16
2860	18
2861	10
2862	19
2863	1
2864	16
2865	3
2866	13
2867	13
2868	15
2869	6
2870	2
2871	13
2872	12
2873	9
2874	13
2875	1
2876	16
2877	2
2878	5
2879	13
2880	7
2881	10
2882	15
2883	5
2884	0
2885	13
2886	15
2887	6
2888	8
2889	16
2890	8
2891	1
2892	10
2893	5
2894	1
2895	15
2896	10
2897	3
2898	16
2899	14
2900	11
2901	3
2902	18
2903	16
2904	18
2905	7
2906	15
2907	8
2908	18
2909	14
2910	0
2911	6
2912	3
2913	15
2914	13
2915	14
2916	6
2917	3
2918	19
2919	13
2920	0
2921	6
2922	7
2923	3
2924	8
2925	15
2926	2
2927	8
2928	5
2929	18
2930	6
2931	17
2932	1
2933	19
2934	10
2935	18
2936	3
2937	8
2938	9
2939	16
2940	15
2941	15
2942	16
2943	7
2944	9
2945	13
2946	16
2947	2
2948	3
2949	13
2950	13
2951	19
2952	10
2953	10
2954	4
2955	8
2956	18
2957	2
2958	14
2959	17
2960	13
2961	3
2962	5
2963	15
2964	19
2965	14
2966	15
2967	0
2968	19
2969	14
2970	8
2971	3
2972	10
2973	19
2974	4
2975	7
2976	12
2977	1
2978	17
2979	13
2980	18
2981	1
2982	2
2983	5
2984	19
2985	16
2986	16
2987	3
2988	9
2989	12
2990	14
2991	2
2992	5
2993	3
2994	4
2995	3
2996	1
2997	4
2998	6
2999	15
